"PT_1.SPC"
WL/nm,Abs
480.00,0.1032
479.00,0.1038
478.00,0.1043
477.00,0.1048
476.00,0.1054
475.00,0.1061
474.00,0.1067
473.00,0.1072
472.00,0.1077
471.00,0.1083
470.00,0.1090
469.00,0.1097
468.00,0.1101
467.00,0.1108
466.00,0.1114
465.00,0.1121
464.00,0.1127
463.00,0.1134
462.00,0.1141
461.00,0.1146
460.00,0.1153
459.00,0.1160
458.00,0.1167
457.00,0.1176
456.00,0.1181
455.00,0.1188
454.00,0.1195
453.00,0.1202
452.00,0.1211
451.00,0.1216
450.00,0.1224
449.00,0.1230
448.00,0.1237
447.00,0.1245
446.00,0.1253
445.00,0.1261
444.00,0.1269
443.00,0.1275
442.00,0.1280
441.00,0.1289
440.00,0.1299
439.00,0.1308
438.00,0.1314
437.00,0.1320
436.00,0.1328
435.00,0.1334
434.00,0.1341
433.00,0.1346
432.00,0.1354
431.00,0.1361
430.00,0.1367
429.00,0.1376
428.00,0.1385
427.00,0.1394
426.00,0.1402
425.00,0.1410
424.00,0.1419
423.00,0.1431
422.00,0.1440
421.00,0.1450
420.00,0.1461
419.00,0.1472
418.00,0.1478
417.00,0.1489
416.00,0.1499
415.00,0.1509
414.00,0.1520
413.00,0.1528
412.00,0.1537
411.00,0.1548
410.00,0.1558
409.00,0.1567
408.00,0.1576
407.00,0.1581
406.00,0.1592
405.00,0.1602
404.00,0.1613
403.00,0.1625
402.00,0.1637
401.00,0.1651
400.00,0.1664
399.00,0.1678
398.00,0.1691
397.00,0.1703
396.00,0.1714
395.00,0.1728
394.00,0.1741
393.00,0.1754
392.00,0.1766
391.00,0.1780
390.00,0.1795
389.00,0.1806
388.00,0.1819
387.00,0.1830
386.00,0.1841
385.00,0.1855
384.00,0.1869
383.00,0.1880
382.00,0.1892
381.00,0.1904
380.00,0.1916
379.00,0.1925
378.00,0.1933
377.00,0.1942
376.00,0.1961
375.00,0.1971
374.00,0.1990
373.00,0.2004
372.00,0.2024
371.00,0.2033
370.00,0.2048
369.00,0.2057
368.00,0.2069
367.00,0.2082
366.00,0.2092
365.00,0.2111
364.00,0.2129
363.00,0.2142
362.00,0.2158
361.00,0.2167
360.00,0.2171
359.00,0.2163
358.00,0.2166
357.00,0.2169
356.00,0.2178
355.00,0.2182
354.00,0.2194
353.00,0.2213
352.00,0.2227
351.00,0.2250
350.00,0.2274
349.00,0.2298
348.00,0.2326
347.00,0.2344
346.00,0.2370
345.00,0.2393
344.00,0.2411
343.00,0.2435
342.00,0.2456
341.00,0.2480
340.00,0.2500
339.00,0.2526
338.00,0.2542
337.00,0.2565
336.00,0.2587
335.00,0.2598
334.00,0.2622
333.00,0.2643
332.00,0.2660
331.00,0.2680
330.00,0.2703
329.00,0.2728
328.00,0.2749
327.00,0.2768
326.00,0.2797
325.00,0.2819
324.00,0.2845
323.00,0.2873
322.00,0.2899
321.00,0.2930
320.00,0.2957
319.00,0.2977
318.00,0.3009
317.00,0.3032
316.00,0.3060
315.00,0.3088
314.00,0.3124
313.00,0.3149
312.00,0.3185
311.00,0.3213
310.00,0.3242
309.00,0.3267
308.00,0.3301
307.00,0.3337
306.00,0.3368
305.00,0.3418
304.00,0.3451
303.00,0.3483
302.00,0.3518
301.00,0.3553
300.00,0.3590
299.00,0.3623
298.00,0.3658
297.00,0.3692
296.00,0.3729
295.00,0.3764
294.00,0.3799
293.00,0.3830
292.00,0.3862
291.00,0.3904
290.00,0.3944
289.00,0.3985
288.00,0.4022
287.00,0.4057
286.00,0.4105
285.00,0.4150
284.00,0.4196
283.00,0.4240
282.00,0.4278
281.00,0.4312
280.00,0.4346
279.00,0.4379
278.00,0.4428
277.00,0.4476
276.00,0.4525
275.00,0.4569
274.00,0.4619
273.00,0.4670
272.00,0.4726
271.00,0.4782
270.00,0.4838
269.00,0.4897
268.00,0.4959
267.00,0.5028
266.00,0.5097
265.00,0.5160
264.00,0.5228
263.00,0.5289
262.00,0.5364
261.00,0.5434
260.00,0.5506
259.00,0.5584
258.00,0.5667
257.00,0.5744
256.00,0.5826
255.00,0.5910
254.00,0.5999
253.00,0.6084
252.00,0.6168
251.00,0.6255
250.00,0.6340
249.00,0.6424
248.00,0.6511
247.00,0.6596
246.00,0.6674
245.00,0.6761
244.00,0.6864
243.00,0.6956
242.00,0.7035
241.00,0.7129
240.00,0.7229
239.00,0.7354
238.00,0.7466
237.00,0.7574
236.00,0.7683
235.00,0.7814
234.00,0.7946
233.00,0.8081
232.00,0.8229
231.00,0.8373
230.00,0.8525
229.00,0.8686
228.00,0.8863
227.00,0.9045
226.00,0.9257
225.00,0.9474
224.00,0.9709
223.00,0.9970
