"AUCOAG.SPC"
WL/nm,Abs
647.00,0.1346
646.00,0.1359
645.00,0.1373
644.00,0.1386
643.00,0.1400
642.00,0.1413
641.00,0.1426
640.00,0.1438
639.00,0.1450
638.00,0.1462
637.00,0.1472
636.00,0.1481
635.00,0.1491
634.00,0.1502
633.00,0.1511
632.00,0.1521
631.00,0.1530
630.00,0.1540
629.00,0.1548
628.00,0.1557
627.00,0.1565
626.00,0.1572
625.00,0.1580
624.00,0.1588
623.00,0.1594
622.00,0.1602
621.00,0.1608
620.00,0.1615
619.00,0.1621
618.00,0.1627
617.00,0.1633
616.00,0.1640
615.00,0.1645
614.00,0.1652
613.00,0.1657
612.00,0.1663
611.00,0.1668
610.00,0.1673
609.00,0.1678
608.00,0.1683
607.00,0.1688
606.00,0.1693
605.00,0.1697
604.00,0.1701
603.00,0.1706
602.00,0.1711
601.00,0.1715
600.00,0.1720
599.00,0.1724
598.00,0.1729
597.00,0.1734
596.00,0.1738
595.00,0.1743
594.00,0.1746
593.00,0.1751
592.00,0.1756
591.00,0.1761
590.00,0.1766
589.00,0.1770
588.00,0.1775
587.00,0.1780
586.00,0.1785
585.00,0.1790
584.00,0.1795
583.00,0.1801
582.00,0.1806
581.00,0.1811
580.00,0.1817
579.00,0.1822
578.00,0.1829
577.00,0.1834
576.00,0.1841
575.00,0.1848
574.00,0.1855
573.00,0.1863
572.00,0.1870
571.00,0.1878
570.00,0.1886
569.00,0.1895
568.00,0.1905
567.00,0.1914
566.00,0.1924
565.00,0.1934
564.00,0.1945
563.00,0.1956
562.00,0.1968
561.00,0.1979
560.00,0.1991
559.00,0.2005
558.00,0.2017
557.00,0.2030
556.00,0.2045
555.00,0.2059
554.00,0.2073
553.00,0.2087
552.00,0.2102
551.00,0.2117
550.00,0.2134
549.00,0.2151
548.00,0.2167
547.00,0.2183
546.00,0.2200
545.00,0.2216
544.00,0.2232
543.00,0.2248
542.00,0.2263
541.00,0.2278
540.00,0.2292
539.00,0.2307
538.00,0.2320
537.00,0.2333
536.00,0.2344
535.00,0.2354
534.00,0.2366
533.00,0.2374
532.00,0.2384
531.00,0.2391
530.00,0.2397
529.00,0.2402
528.00,0.2406
527.00,0.2407
526.00,0.2409
525.00,0.2407
524.00,0.2404
523.00,0.2399
522.00,0.2394
521.00,0.2387
520.00,0.2377
519.00,0.2367
518.00,0.2354
517.00,0.2339
516.00,0.2325
515.00,0.2308
514.00,0.2290
513.00,0.2268
512.00,0.2248
511.00,0.2228
510.00,0.2207
509.00,0.2184
508.00,0.2161
507.00,0.2139
506.00,0.2116
505.00,0.2093
504.00,0.2067
503.00,0.2041
502.00,0.2017
501.00,0.1992
500.00,0.1966
499.00,0.1942
498.00,0.1919
497.00,0.1895
496.00,0.1871
495.00,0.1849
494.00,0.1825
493.00,0.1804
492.00,0.1783
491.00,0.1764
490.00,0.1744
489.00,0.1726
488.00,0.1706
487.00,0.1688
486.00,0.1672
485.00,0.1657
484.00,0.1643
483.00,0.1631
482.00,0.1624
481.00,0.1620
480.00,0.1614
479.00,0.1611
478.00,0.1602
477.00,0.1592
476.00,0.1584
475.00,0.1578
474.00,0.1570
473.00,0.1563
472.00,0.1556
471.00,0.1549
470.00,0.1544
469.00,0.1539
468.00,0.1532
467.00,0.1528
466.00,0.1526
465.00,0.1523
464.00,0.1517
463.00,0.1513
462.00,0.1510
461.00,0.1507
460.00,0.1504
459.00,0.1504
458.00,0.1503
457.00,0.1502
456.00,0.1500
455.00,0.1500
454.00,0.1499
453.00,0.1497
452.00,0.1499
451.00,0.1497
450.00,0.1496
449.00,0.1497
448.00,0.1495
447.00,0.1497
446.00,0.1497
445.00,0.1497
444.00,0.1499
443.00,0.1499
442.00,0.1498
441.00,0.1499
440.00,0.1502
439.00,0.1503
438.00,0.1503
437.00,0.1503
436.00,0.1505
435.00,0.1507
434.00,0.1510
433.00,0.1510
432.00,0.1513
431.00,0.1513
430.00,0.1514
429.00,0.1516
428.00,0.1519
427.00,0.1522
426.00,0.1524
425.00,0.1526
424.00,0.1528
423.00,0.1532
422.00,0.1533
421.00,0.1534
420.00,0.1540
419.00,0.1543
418.00,0.1545
417.00,0.1546
416.00,0.1548
415.00,0.1552
414.00,0.1554
413.00,0.1557
412.00,0.1561
411.00,0.1564
410.00,0.1568
409.00,0.1570
408.00,0.1573
407.00,0.1574
406.00,0.1575
405.00,0.1581
404.00,0.1584
403.00,0.1589
402.00,0.1596
401.00,0.1605
400.00,0.1610
399.00,0.1618
398.00,0.1627
397.00,0.1633
396.00,0.1639
395.00,0.1648
394.00,0.1654
393.00,0.1660
392.00,0.1666
391.00,0.1675
390.00,0.1683
389.00,0.1688
388.00,0.1697
387.00,0.1700
386.00,0.1704
385.00,0.1714
384.00,0.1719
383.00,0.1723
382.00,0.1717
381.00,0.1708
380.00,0.1712
379.00,0.1709
378.00,0.1708
377.00,0.1712
376.00,0.1717
375.00,0.1718
374.00,0.1734
373.00,0.1741
372.00,0.1753
371.00,0.1761
370.00,0.1764
369.00,0.1771
368.00,0.1766
367.00,0.1762
366.00,0.1763
365.00,0.1768
364.00,0.1771
363.00,0.1768
362.00,0.1764
361.00,0.1754
360.00,0.1760
359.00,0.1767
358.00,0.1775
357.00,0.1776
356.00,0.1778
355.00,0.1771
354.00,0.1771
353.00,0.1770
352.00,0.1772
351.00,0.1771
350.00,0.1775
349.00,0.1788
348.00,0.1798
347.00,0.1802
346.00,0.1813
345.00,0.1820
344.00,0.1827
343.00,0.1836
342.00,0.1845
341.00,0.1854
340.00,0.1851
339.00,0.1849
338.00,0.1849
337.00,0.1856
336.00,0.1860
335.00,0.1859
334.00,0.1863
333.00,0.1869
332.00,0.1872
331.00,0.1871
330.00,0.1882
329.00,0.1892
328.00,0.1889
327.00,0.1893
326.00,0.1902
