"AG2SUC1.SPC"
WL/nm,Abs
492.00,0.1374
491.00,0.1394
490.00,0.1414
489.00,0.1435
488.00,0.1453
487.00,0.1473
486.00,0.1494
485.00,0.1516
484.00,0.1539
483.00,0.1565
482.00,0.1591
481.00,0.1617
480.00,0.1643
479.00,0.1670
478.00,0.1696
477.00,0.1723
476.00,0.1754
475.00,0.1784
474.00,0.1818
473.00,0.1852
472.00,0.1886
471.00,0.1920
470.00,0.1957
469.00,0.1995
468.00,0.2030
467.00,0.2069
466.00,0.2110
465.00,0.2148
464.00,0.2186
463.00,0.2225
462.00,0.2263
461.00,0.2302
460.00,0.2344
459.00,0.2390
458.00,0.2437
457.00,0.2482
456.00,0.2525
455.00,0.2566
454.00,0.2605
453.00,0.2644
452.00,0.2684
451.00,0.2723
450.00,0.2759
449.00,0.2797
448.00,0.2833
447.00,0.2870
446.00,0.2905
445.00,0.2938
444.00,0.2969
443.00,0.3001
442.00,0.3028
441.00,0.3055
440.00,0.3083
439.00,0.3107
438.00,0.3128
437.00,0.3147
436.00,0.3165
435.00,0.3181
434.00,0.3197
433.00,0.3208
432.00,0.3218
431.00,0.3227
430.00,0.3231
429.00,0.3232
428.00,0.3235
427.00,0.3235
426.00,0.3230
425.00,0.3223
424.00,0.3217
423.00,0.3208
422.00,0.3193
421.00,0.3176
420.00,0.3153
419.00,0.3128
418.00,0.3101
417.00,0.3074
416.00,0.3041
415.00,0.3010
414.00,0.2986
413.00,0.2961
412.00,0.2936
411.00,0.2903
410.00,0.2865
409.00,0.2835
408.00,0.2800
407.00,0.2760
406.00,0.2719
405.00,0.2679
404.00,0.2645
403.00,0.2617
402.00,0.2587
401.00,0.2559
400.00,0.2530
399.00,0.2498
398.00,0.2479
397.00,0.2453
396.00,0.2420
395.00,0.2388
394.00,0.2355
393.00,0.2317
392.00,0.2275
391.00,0.2237
390.00,0.2206
389.00,0.2173
388.00,0.2138
387.00,0.2101
386.00,0.2069
385.00,0.2035
384.00,0.2000
383.00,0.1964
382.00,0.1923
381.00,0.1878
380.00,0.1835
379.00,0.1794
378.00,0.1758
377.00,0.1723
376.00,0.1689
375.00,0.1656
374.00,0.1622
373.00,0.1583
372.00,0.1543
371.00,0.1506
370.00,0.1478
369.00,0.1457
368.00,0.1437
367.00,0.1421
366.00,0.1394
365.00,0.1368
364.00,0.1356
363.00,0.1337
362.00,0.1263
361.00,0.1155
360.00,0.1079
359.00,0.1040
358.00,0.1011
357.00,0.0985
356.00,0.0959
355.00,0.0930
354.00,0.0896
353.00,0.0869
352.00,0.0839
351.00,0.0816
350.00,0.0794
349.00,0.0767
348.00,0.0740
347.00,0.0699
346.00,0.0665
345.00,0.0620
344.00,0.0576
343.00,0.0537
342.00,0.0498
341.00,0.0460
340.00,0.0434
339.00,0.0424
338.00,0.0398
337.00,0.0368
336.00,0.0357
335.00,0.0342
334.00,0.0327
333.00,0.0321
332.00,0.0311
331.00,0.0302
330.00,0.0306
329.00,0.0309
328.00,0.0305
327.00,0.0309
326.00,0.0313
325.00,0.0320
324.00,0.0326
323.00,0.0338
322.00,0.0347
321.00,0.0355
320.00,0.0366
319.00,0.0373
318.00,0.0383
317.00,0.0389
316.00,0.0400
315.00,0.0420
314.00,0.0444
313.00,0.0473
312.00,0.0513
311.00,0.0574
310.00,0.0676
309.00,0.0793
308.00,0.0878
307.00,0.0926
306.00,0.0956
305.00,0.0992
304.00,0.1020
303.00,0.1044
302.00,0.1070
301.00,0.1099
300.00,0.1127
299.00,0.1153
298.00,0.1180
297.00,0.1205
296.00,0.1233
295.00,0.1259
294.00,0.1284
293.00,0.1308
292.00,0.1333
291.00,0.1366
290.00,0.1397
289.00,0.1426
