"AG1_1.SPC"
WL/nm,Abs
349.00,0.5552
348.00,0.5353
347.00,0.5143
346.00,0.4917
345.00,0.4663
344.00,0.4399
343.00,0.4134
342.00,0.3853
341.00,0.3580
340.00,0.3307
339.00,0.3056
338.00,0.2810
337.00,0.2582
336.00,0.2383
335.00,0.2199
334.00,0.2027
333.00,0.1881
332.00,0.1750
331.00,0.1642
330.00,0.1557
329.00,0.1487
328.00,0.1424
327.00,0.1373
326.00,0.1336
325.00,0.1306
324.00,0.1291
323.00,0.1282
322.00,0.1284
321.00,0.1295
320.00,0.1316
319.00,0.1343
318.00,0.1384
317.00,0.1429
316.00,0.1486
315.00,0.1558
314.00,0.1640
313.00,0.1729
312.00,0.1828
311.00,0.1928
310.00,0.2036
309.00,0.2156
308.00,0.2281
307.00,0.2419
306.00,0.2566
305.00,0.2746
304.00,0.2893
303.00,0.3044
302.00,0.3196
301.00,0.3347
300.00,0.3490
299.00,0.3630
298.00,0.3767
297.00,0.3892
296.00,0.4011
295.00,0.4124
294.00,0.4225
293.00,0.4319
292.00,0.4406
291.00,0.4498
290.00,0.4586
289.00,0.4670
288.00,0.4744
287.00,0.4814
286.00,0.4889
285.00,0.4965
284.00,0.5036
283.00,0.5105
282.00,0.5172
281.00,0.5241
280.00,0.5303
279.00,0.5368
278.00,0.5427
277.00,0.5483
276.00,0.5540
275.00,0.5602
274.00,0.5655
273.00,0.5708
272.00,0.5762
271.00,0.5818
270.00,0.5867
269.00,0.5916
268.00,0.5959
267.00,0.6009
266.00,0.6057
265.00,0.6101
264.00,0.6143
263.00,0.6181
262.00,0.6221
261.00,0.6262
260.00,0.6296
259.00,0.6334
258.00,0.6367
257.00,0.6395
256.00,0.6429
255.00,0.6462
254.00,0.6490
253.00,0.6523
252.00,0.6550
251.00,0.6579
250.00,0.6605
249.00,0.6634
248.00,0.6666
247.00,0.6700
246.00,0.6734
245.00,0.6771
244.00,0.6816
243.00,0.6858
242.00,0.6909
241.00,0.6972
240.00,0.7045
239.00,0.7127
238.00,0.7232
237.00,0.7355
236.00,0.7497
235.00,0.7676
234.00,0.7882
233.00,0.8127
232.00,0.8420
231.00,0.8753
230.00,0.9151
229.00,0.9608
228.00,1.0134
227.00,1.0700
226.00,1.1337
225.00,1.2052
224.00,1.2810
223.00,1.3621
222.00,1.4459
221.00,1.5247
220.00,1.5990
219.00,1.6617
218.00,1.7196
217.00,1.7757
216.00,1.8262
215.00,1.8744
214.00,1.9214
213.00,1.9664
212.00,1.9981
211.00,2.0569
210.00,2.0937
209.00,2.0976
208.00,2.0594
207.00,2.0091
206.00,2.0100
205.00,2.0476
204.00,2.0442
203.00,1.9580
202.00,1.8867
201.00,1.8035
200.00,1.7547
199.00,1.6963
198.00,1.6439
197.00,1.5892
196.00,1.5347
195.00,1.4623
194.00,1.4137
193.00,1.3075
192.00,1.1806
191.00,1.1141
190.00,0.9062
