"AUPVP1.SPC"
WL/nm,Abs
255.00,0.4087
254.00,0.4142
253.00,0.4200
252.00,0.4256
251.00,0.4313
250.00,0.4369
249.00,0.4423
248.00,0.4482
247.00,0.4542
246.00,0.4603
245.00,0.4670
244.00,0.4745
243.00,0.4829
242.00,0.4934
241.00,0.5066
240.00,0.5231
239.00,0.5446
238.00,0.5734
237.00,0.6114
236.00,0.6621
235.00,0.7324
234.00,0.8243
233.00,0.9447
232.00,1.1054
231.00,1.3048
230.00,1.5615
229.00,1.8781
228.00,2.2594
227.00,2.6440
226.00,2.9617
225.00,3.1343
224.00,3.0781
223.00,3.1705
222.00,3.1370
221.00,3.2022
220.00,3.2605
219.00,3.3152
218.00,3.2280
217.00,3.2548
216.00,3.2152
215.00,2.9465
214.00,2.8046
213.00,2.6545
212.00,2.6074
211.00,2.6587
210.00,2.7412
209.00,2.8604
208.00,3.0115
207.00,3.1724
206.00,3.5983
205.00,3.7925
204.00,3.9027
203.00,3.8121
202.00,3.6870
201.00,3.5164
200.00,3.6302
199.00,3.5678
198.00,3.3813
197.00,2.9783
196.00,2.5819
195.00,2.5385
194.00,3.3098
193.00,4.0000
192.00,4.0000
191.00,4.0000
190.00,4.0000
