"PT2.SPC"
WL/nm,Abs
257.00,1.9361
256.00,1.9420
255.00,1.9291
254.00,1.8981
253.00,1.8522
252.00,1.8007
251.00,1.7290
250.00,1.6515
249.00,1.5797
248.00,1.5011
247.00,1.4235
246.00,1.3466
245.00,1.2724
244.00,1.1988
243.00,1.1268
242.00,1.0598
241.00,0.9976
240.00,0.9423
239.00,0.8934
238.00,0.8507
237.00,0.8144
236.00,0.7854
235.00,0.7646
234.00,0.7519
233.00,0.7463
232.00,0.7489
231.00,0.7585
230.00,0.7769
229.00,0.8035
228.00,0.8396
227.00,0.8824
226.00,0.9361
225.00,1.0054
224.00,1.0922
223.00,1.1913
222.00,1.3038
221.00,1.4155
220.00,1.5164
219.00,1.6077
218.00,1.6854
217.00,1.7638
216.00,1.8231
215.00,1.8709
214.00,1.8920
213.00,1.8983
212.00,1.8941
211.00,1.8829
210.00,1.8554
209.00,1.8342
208.00,1.8074
207.00,1.7811
206.00,1.7533
205.00,1.7252
204.00,1.6895
203.00,1.6621
202.00,1.6269
201.00,1.5835
200.00,1.5541
199.00,1.5086
198.00,1.4648
197.00,1.4074
196.00,1.3690
195.00,1.2956
194.00,1.2248
193.00,1.1320
192.00,1.0021
191.00,0.9342
190.00,0.7303
