"AUCOAG2.SPC"
WL/nm,Abs
456.00,0.1163
455.00,0.1165
454.00,0.1168
453.00,0.1167
452.00,0.1168
451.00,0.1167
450.00,0.1169
449.00,0.1172
448.00,0.1175
447.00,0.1179
446.00,0.1183
445.00,0.1187
444.00,0.1187
443.00,0.1186
442.00,0.1181
441.00,0.1178
440.00,0.1178
439.00,0.1177
438.00,0.1178
437.00,0.1179
436.00,0.1183
435.00,0.1187
434.00,0.1186
433.00,0.1182
432.00,0.1185
431.00,0.1193
430.00,0.1192
429.00,0.1193
428.00,0.1206
427.00,0.1219
426.00,0.1225
425.00,0.1229
424.00,0.1231
423.00,0.1234
422.00,0.1236
421.00,0.1238
420.00,0.1242
419.00,0.1244
418.00,0.1245
417.00,0.1248
416.00,0.1250
415.00,0.1252
414.00,0.1255
413.00,0.1255
412.00,0.1260
411.00,0.1260
410.00,0.1263
409.00,0.1262
408.00,0.1255
407.00,0.1241
406.00,0.1222
405.00,0.1214
404.00,0.1213
403.00,0.1213
402.00,0.1217
401.00,0.1221
400.00,0.1222
399.00,0.1224
398.00,0.1226
397.00,0.1228
396.00,0.1227
395.00,0.1226
394.00,0.1227
393.00,0.1226
392.00,0.1229
391.00,0.1229
390.00,0.1229
389.00,0.1231
388.00,0.1232
387.00,0.1232
386.00,0.1230
385.00,0.1232
384.00,0.1231
383.00,0.1233
382.00,0.1230
381.00,0.1227
380.00,0.1228
379.00,0.1222
378.00,0.1217
377.00,0.1213
376.00,0.1213
375.00,0.1211
374.00,0.1211
373.00,0.1210
372.00,0.1211
371.00,0.1205
370.00,0.1202
369.00,0.1197
368.00,0.1189
367.00,0.1183
366.00,0.1175
365.00,0.1176
364.00,0.1194
363.00,0.1281
362.00,0.1359
361.00,0.1426
360.00,0.1422
359.00,0.1413
358.00,0.1409
357.00,0.1414
356.00,0.1411
355.00,0.1384
354.00,0.1363
353.00,0.1352
352.00,0.1339
351.00,0.1338
350.00,0.1345
349.00,0.1354
348.00,0.1366
347.00,0.1370
346.00,0.1385
345.00,0.1404
344.00,0.1418
343.00,0.1436
342.00,0.1446
341.00,0.1453
340.00,0.1447
339.00,0.1447
338.00,0.1450
337.00,0.1455
336.00,0.1457
335.00,0.1456
334.00,0.1450
333.00,0.1453
332.00,0.1447
331.00,0.1448
330.00,0.1461
329.00,0.1467
328.00,0.1471
327.00,0.1477
326.00,0.1486
325.00,0.1493
324.00,0.1500
323.00,0.1509
322.00,0.1514
321.00,0.1518
320.00,0.1521
319.00,0.1522
318.00,0.1522
317.00,0.1526
316.00,0.1544
315.00,0.1560
314.00,0.1569
313.00,0.1579
312.00,0.1588
311.00,0.1594
310.00,0.1597
309.00,0.1604
308.00,0.1605
307.00,0.1611
306.00,0.1619
305.00,0.1630
304.00,0.1636
303.00,0.1642
302.00,0.1647
301.00,0.1654
300.00,0.1662
299.00,0.1667
298.00,0.1671
297.00,0.1676
296.00,0.1683
295.00,0.1689
294.00,0.1689
293.00,0.1692
292.00,0.1696
291.00,0.1701
290.00,0.1705
289.00,0.1710
288.00,0.1713
287.00,0.1714
286.00,0.1719
285.00,0.1727
284.00,0.1733
283.00,0.1742
282.00,0.1727
281.00,0.1734
280.00,0.1764
279.00,0.1756
278.00,0.1737
277.00,0.1745
276.00,0.1780
275.00,0.1776
274.00,0.1783
273.00,0.1794
272.00,0.1813
