"AG2_1.SPC"
WL/nm,Abs
659.00,0.0294
658.00,0.0297
657.00,0.0300
656.00,0.0302
655.00,0.0304
654.00,0.0305
653.00,0.0309
652.00,0.0313
651.00,0.0317
650.00,0.0318
649.00,0.0321
648.00,0.0324
647.00,0.0326
646.00,0.0330
645.00,0.0333
644.00,0.0336
643.00,0.0339
642.00,0.0342
641.00,0.0345
640.00,0.0349
639.00,0.0352
638.00,0.0355
637.00,0.0359
636.00,0.0361
635.00,0.0366
634.00,0.0370
633.00,0.0374
632.00,0.0377
631.00,0.0381
630.00,0.0385
629.00,0.0389
628.00,0.0393
627.00,0.0397
626.00,0.0401
625.00,0.0405
624.00,0.0409
623.00,0.0413
622.00,0.0418
621.00,0.0422
620.00,0.0428
619.00,0.0432
618.00,0.0435
617.00,0.0441
616.00,0.0446
615.00,0.0450
614.00,0.0456
613.00,0.0461
612.00,0.0466
611.00,0.0472
610.00,0.0477
609.00,0.0482
608.00,0.0488
607.00,0.0494
606.00,0.0500
605.00,0.0504
604.00,0.0510
603.00,0.0516
602.00,0.0521
601.00,0.0527
600.00,0.0534
599.00,0.0540
598.00,0.0547
597.00,0.0554
596.00,0.0560
595.00,0.0566
594.00,0.0573
593.00,0.0580
592.00,0.0586
591.00,0.0593
590.00,0.0600
589.00,0.0607
588.00,0.0614
587.00,0.0622
586.00,0.0629
585.00,0.0637
584.00,0.0645
583.00,0.0651
582.00,0.0659
581.00,0.0667
580.00,0.0675
579.00,0.0683
578.00,0.0691
577.00,0.0700
576.00,0.0708
575.00,0.0716
574.00,0.0725
573.00,0.0735
572.00,0.0743
571.00,0.0753
570.00,0.0762
569.00,0.0772
568.00,0.0782
567.00,0.0792
566.00,0.0801
565.00,0.0811
564.00,0.0822
563.00,0.0832
562.00,0.0843
561.00,0.0853
560.00,0.0864
559.00,0.0875
558.00,0.0886
557.00,0.0897
556.00,0.0909
555.00,0.0922
554.00,0.0933
553.00,0.0944
552.00,0.0956
551.00,0.0968
550.00,0.0980
549.00,0.0993
548.00,0.1006
547.00,0.1018
546.00,0.1031
545.00,0.1044
544.00,0.1057
543.00,0.1069
542.00,0.1082
541.00,0.1094
540.00,0.1107
539.00,0.1121
538.00,0.1134
537.00,0.1146
536.00,0.1159
535.00,0.1170
534.00,0.1184
533.00,0.1197
532.00,0.1211
531.00,0.1224
530.00,0.1238
529.00,0.1253
528.00,0.1267
527.00,0.1281
526.00,0.1296
525.00,0.1309
524.00,0.1324
523.00,0.1339
522.00,0.1356
521.00,0.1372
520.00,0.1387
519.00,0.1404
518.00,0.1421
517.00,0.1437
516.00,0.1455
515.00,0.1473
514.00,0.1492
513.00,0.1512
512.00,0.1532
511.00,0.1551
510.00,0.1571
509.00,0.1590
508.00,0.1610
507.00,0.1631
506.00,0.1652
505.00,0.1675
504.00,0.1699
503.00,0.1725
502.00,0.1750
501.00,0.1774
500.00,0.1800
499.00,0.1824
498.00,0.1851
497.00,0.1879
496.00,0.1908
495.00,0.1937
494.00,0.1966
493.00,0.1998
492.00,0.2027
491.00,0.2058
490.00,0.2093
489.00,0.2128
488.00,0.2160
487.00,0.2195
486.00,0.2230
485.00,0.2267
484.00,0.2304
483.00,0.2344
482.00,0.2384
481.00,0.2424
480.00,0.2464
479.00,0.2508
478.00,0.2551
477.00,0.2596
476.00,0.2641
475.00,0.2688
474.00,0.2739
473.00,0.2791
472.00,0.2845
471.00,0.2898
470.00,0.2955
469.00,0.3011
468.00,0.3067
467.00,0.3127
466.00,0.3191
465.00,0.3255
464.00,0.3322
463.00,0.3393
462.00,0.3459
461.00,0.3525
460.00,0.3594
459.00,0.3665
458.00,0.3740
457.00,0.3816
456.00,0.3892
455.00,0.3967
454.00,0.4048
453.00,0.4128
452.00,0.4212
451.00,0.4292
450.00,0.4375
449.00,0.4458
448.00,0.4542
447.00,0.4630
446.00,0.4713
445.00,0.4797
444.00,0.4880
443.00,0.4963
442.00,0.5039
441.00,0.5124
440.00,0.5204
439.00,0.5282
438.00,0.5357
437.00,0.5427
436.00,0.5498
435.00,0.5565
434.00,0.5629
433.00,0.5689
432.00,0.5746
431.00,0.5799
430.00,0.5847
429.00,0.5893
428.00,0.5933
427.00,0.5968
426.00,0.5998
425.00,0.6025
424.00,0.6046
423.00,0.6064
422.00,0.6074
421.00,0.6079
420.00,0.6081
419.00,0.6075
418.00,0.6064
417.00,0.6047
416.00,0.6030
415.00,0.6009
414.00,0.5976
413.00,0.5944
412.00,0.5904
411.00,0.5863
410.00,0.5821
409.00,0.5773
408.00,0.5725
407.00,0.5667
406.00,0.5612
405.00,0.5554
404.00,0.5497
403.00,0.5436
402.00,0.5374
401.00,0.5312
400.00,0.5251
399.00,0.5188
398.00,0.5130
397.00,0.5066
396.00,0.5000
395.00,0.4935
394.00,0.4870
393.00,0.4807
392.00,0.4749
391.00,0.4684
390.00,0.4621
389.00,0.4554
388.00,0.4494
387.00,0.4431
386.00,0.4365
385.00,0.4302
384.00,0.4242
383.00,0.4179
382.00,0.4113
381.00,0.4047
380.00,0.3984
379.00,0.3914
378.00,0.3845
377.00,0.3766
376.00,0.3698
375.00,0.3634
374.00,0.3570
373.00,0.3492
372.00,0.3421
371.00,0.3347
370.00,0.3272
369.00,0.3195
368.00,0.3112
367.00,0.3046
366.00,0.2967
365.00,0.2897
364.00,0.2824
363.00,0.2752
362.00,0.2685
361.00,0.2619
360.00,0.2551
359.00,0.2485
358.00,0.2425
357.00,0.2368
356.00,0.2308
355.00,0.2241
354.00,0.2178
353.00,0.2122
352.00,0.2062
351.00,0.2004
350.00,0.1952
349.00,0.1891
348.00,0.1827
347.00,0.1752
346.00,0.1677
345.00,0.1594
344.00,0.1509
343.00,0.1423
342.00,0.1332
341.00,0.1252
340.00,0.1145
339.00,0.1049
338.00,0.0975
337.00,0.0908
336.00,0.0840
335.00,0.0772
334.00,0.0718
333.00,0.0659
332.00,0.0616
331.00,0.0573
330.00,0.0538
329.00,0.0511
328.00,0.0479
327.00,0.0454
326.00,0.0443
325.00,0.0423
324.00,0.0412
323.00,0.0409
322.00,0.0408
321.00,0.0414
320.00,0.0419
319.00,0.0421
318.00,0.0429
317.00,0.0440
316.00,0.0453
315.00,0.0476
314.00,0.0499
313.00,0.0523
312.00,0.0555
311.00,0.0585
310.00,0.0612
309.00,0.0647
308.00,0.0683
307.00,0.0723
306.00,0.0758
305.00,0.0775
304.00,0.0817
303.00,0.0858
302.00,0.0902
301.00,0.0945
300.00,0.0988
299.00,0.1027
298.00,0.1066
297.00,0.1102
296.00,0.1136
295.00,0.1165
294.00,0.1193
293.00,0.1217
292.00,0.1245
291.00,0.1278
290.00,0.1309
289.00,0.1333
288.00,0.1353
287.00,0.1370
286.00,0.1394
285.00,0.1420
284.00,0.1444
283.00,0.1463
282.00,0.1486
281.00,0.1508
280.00,0.1531
279.00,0.1547
278.00,0.1565
277.00,0.1586
276.00,0.1602
275.00,0.1619
274.00,0.1632
273.00,0.1646
272.00,0.1656
271.00,0.1658
270.00,0.1671
269.00,0.1688
268.00,0.1702
267.00,0.1721
266.00,0.1745
265.00,0.1760
264.00,0.1775
263.00,0.1783
262.00,0.1794
261.00,0.1808
260.00,0.1817
259.00,0.1827
258.00,0.1840
257.00,0.1847
256.00,0.1859
255.00,0.1869
254.00,0.1883
253.00,0.1897
252.00,0.1907
251.00,0.1923
250.00,0.1934
249.00,0.1949
248.00,0.1968
247.00,0.1987
246.00,0.2008
245.00,0.2035
244.00,0.2065
243.00,0.2098
242.00,0.2142
241.00,0.2197
240.00,0.2259
239.00,0.2333
238.00,0.2425
237.00,0.2534
236.00,0.2660
235.00,0.2820
234.00,0.3009
233.00,0.3231
232.00,0.3501
231.00,0.3802
230.00,0.4157
229.00,0.4572
228.00,0.5054
227.00,0.5581
226.00,0.6208
225.00,0.6922
224.00,0.7739
223.00,0.8633
222.00,0.9644
221.00,1.0796
220.00,1.2074
219.00,1.3442
218.00,1.4917
217.00,1.6513
216.00,1.8374
215.00,2.0402
214.00,2.2675
213.00,2.5379
212.00,3.0820
211.00,3.8806
210.00,4.0000
209.00,4.0000
208.00,4.0000
207.00,4.0000
206.00,4.0000
205.00,4.0000
204.00,4.0000
203.00,4.0000
202.00,4.0000
201.00,4.0000
200.00,4.0000
199.00,4.0000
198.00,4.0000
197.00,4.0000
196.00,4.0000
195.00,4.0000
194.00,4.0000
193.00,4.0000
192.00,4.0000
191.00,4.0000
190.00,4.0000
