"AUSUC1.SPC"
WL/nm,Abs
383.00,0.1129
382.00,0.1127
381.00,0.1129
380.00,0.1131
379.00,0.1131
378.00,0.1133
377.00,0.1132
376.00,0.1139
375.00,0.1142
374.00,0.1149
373.00,0.1150
372.00,0.1159
371.00,0.1162
370.00,0.1164
369.00,0.1167
368.00,0.1168
367.00,0.1171
366.00,0.1169
365.00,0.1177
364.00,0.1180
363.00,0.1182
362.00,0.1185
361.00,0.1188
360.00,0.1192
359.00,0.1189
358.00,0.1193
357.00,0.1198
356.00,0.1194
355.00,0.1193
354.00,0.1186
353.00,0.1191
352.00,0.1197
351.00,0.1207
350.00,0.1219
349.00,0.1233
348.00,0.1249
347.00,0.1257
346.00,0.1271
345.00,0.1280
344.00,0.1286
343.00,0.1297
342.00,0.1311
341.00,0.1318
340.00,0.1320
339.00,0.1320
338.00,0.1318
337.00,0.1325
336.00,0.1329
335.00,0.1326
334.00,0.1333
333.00,0.1336
332.00,0.1337
331.00,0.1338
330.00,0.1345
329.00,0.1350
328.00,0.1355
327.00,0.1355
326.00,0.1359
325.00,0.1364
324.00,0.1373
323.00,0.1384
322.00,0.1393
321.00,0.1397
320.00,0.1407
319.00,0.1410
318.00,0.1421
317.00,0.1425
316.00,0.1434
315.00,0.1445
314.00,0.1456
313.00,0.1465
312.00,0.1483
311.00,0.1493
310.00,0.1504
309.00,0.1513
308.00,0.1526
307.00,0.1551
306.00,0.1558
305.00,0.1543
304.00,0.1554
303.00,0.1568
302.00,0.1580
301.00,0.1596
300.00,0.1613
299.00,0.1629
298.00,0.1646
297.00,0.1661
296.00,0.1676
295.00,0.1692
294.00,0.1707
293.00,0.1719
292.00,0.1735
291.00,0.1756
290.00,0.1778
289.00,0.1799
288.00,0.1818
287.00,0.1831
286.00,0.1852
285.00,0.1878
284.00,0.1901
283.00,0.1921
282.00,0.1946
281.00,0.1970
280.00,0.1994
279.00,0.2011
278.00,0.2033
277.00,0.2055
276.00,0.2074
275.00,0.2090
274.00,0.2106
273.00,0.2118
272.00,0.2136
271.00,0.2151
270.00,0.2165
269.00,0.2177
268.00,0.2190
267.00,0.2202
266.00,0.2211
265.00,0.2220
264.00,0.2231
263.00,0.2237
262.00,0.2244
261.00,0.2252
260.00,0.2258
259.00,0.2265
258.00,0.2273
257.00,0.2276
256.00,0.2278
255.00,0.2282
254.00,0.2287
253.00,0.2292
252.00,0.2293
251.00,0.2293
250.00,0.2292
249.00,0.2293
248.00,0.2295
247.00,0.2299
246.00,0.2303
245.00,0.2305
